season,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
summer,-1.0052474685865982,4.999148609839443,,-0.6702179374979887,-4.74387476465219,-3.2979242165048634,,,-1.8003772611569002,-2.205889537372952
autumn,,4.203861429761707,,,-5.15560666028472,-3.0643546306804392,-3.327746323022314,-3.1576337747433674,-1.2912456441850655,-2.0055035095824825
winter,,3.1017894384425477,,-0.14633317250694164,-5.513700928059828,-2.7753673340929317,-3.5142806793839387,-2.9349715943037005,-1.1457173628077677,
spring,0.20589857056008865,2.735011505186073,,,-5.586980731351789,,-3.615689426228319,-2.579825568357583,-0.7834459053836953,-1.1712460304650716
summer,0.49306078856817886,2.924039476945504,0.7974406344669872,0.34223071975123115,-5.5914000249151155,,,-2.4373415175765563,,-0.617319387036223
autumn,,3.531066499084016,0.9194589878632315,0.6898228633075414,,,-3.660122655910737,-1.9677778652374311,-0.033333816785431736,-0.05081384506469794
winter,0.7613889249893855,3.73518316474999,1.2433159262657687,0.760672844169643,,-2.0214755776094817,,-1.8889421970852933,0.05249214824297099,
spring,0.9125175055813649,3.7604907340422455,,0.6543106551427694,,-2.068412635960053,,-1.6211959933079758,0.6733652411268465,0.6376672868383241
summer,1.1160659204875298,,,0.8277986530754464,-5.061593142860625,,-3.675969440248577,-1.4580637730402823,1.0282314259663625,1.0603225750398022
autumn,1.029053493632455,,1.3918545400798812,1.0070774351050777,-4.809852553975184,-1.6092467665297483,,-1.5710892112991917,1.048190861204464,
winter,0.8243439527351684,1.9260524153476997,1.087278154048856,,-4.73069699430349,,-3.1514792069678776,,1.5137980485895381,1.4777389722652479
spring,0.64985956622915,1.7732566525796765,1.204391418480524,,-4.399038033492563,,-3.1668794302281755,-1.4581108180614015,1.8400949627932255,
summer,0.43869515995871355,,,0.4584608073003584,-4.326965497894905,-1.9763009606615942,-3.14879820290176,,1.6397048774881113,1.7095089415587885
autumn,0.17972222345563044,,0.924288571067099,0.36810765163288,-4.111095558531824,-1.8510485177092024,,-1.919768767605147,1.7967413587895158,
winter,0.04611981113862779,2.2017204359507767,0.8792664396066482,,-4.045540482008069,,,-2.004065695270395,2.051237516150208,1.8685944480452366
spring,-0.2176892634471491,,,,-3.6137678183680415,-2.241704537683976,-2.306038314079207,-2.122453645839179,2.0679684271205776,1.9882404388320873
summer,-0.5985930339468477,2.698627555406713,0.5393163638397076,-0.3064792906087106,-3.4152800143919206,,-2.1024962063618498,,,1.9876623477538846
autumn,,3.1121031398904453,0.4862024074107687,-0.27409756450924555,-3.384062414100837,,-2.243496491433907,,2.241155278280178,2.1052018632282197
winter,-0.8554040148998743,,0.038690243946097214,-0.34965052278109765,-3.29803549380477,-2.7207074676048846,-2.0049243692413983,,2.182355948181739,
spring,-0.9140514837955063,2.4851005353931552,0.09728084151419049,,,-2.6714973973482388,-1.8568523738901999,-2.2957426941413623,2.371821676765936,
summer,,,0.113408772512683,-0.2514293433881076,-3.477539566410765,-2.6163047990451136,-1.66507918332263,,2.548523258532555,2.3171950731596933
autumn,-1.0267543875500167,,-0.09498387615422263,-0.34578902755775187,,,-1.6965778794250437,-2.134146147980092,2.6648624156094414,2.12328652814702
winter,-1.0068561909454672,,,-0.3952253009674201,-3.5451735512197917,-2.459669603623279,-1.6359331501302814,,2.6727843012228045,2.3927968796488854
spring,-0.8131681134123919,2.356691672260356,0.2411468348838574,-0.09251867008204302,-3.310914723205554,,-1.4179673767678804,,,2.1767603774230797
summer,,1.0764661703641563,0.04888727689048278,0.05370815280016358,-3.426149377194563,-2.369464425536676,,-1.9173552069393969,2.961649610540756,
autumn,-1.2151108976230915,0.6654539138340834,0.1610201592940984,0.0933763657244994,-3.4585224779321377,-2.381731294963716,,-1.831501827078056,,
winter,-1.0832142568217349,,0.3525848448790789,0.0021325593185097524,,-2.173294170083172,,-1.6837540296057252,3.229874813106862,2.193838120365047
spring,-0.9774760224673891,-0.44526109183507145,,0.32893490895195393,,,-1.2591570142266852,-1.6621987510073077,3.2866249338078255,2.1696431703089485
summer,-1.1693752210794488,-2.483055221380286,0.37894784957976696,0.730903150114364,,-1.8269677092917067,,-1.7224433716256462,3.1703370426496864,
autumn,-1.165234429060434,-1.8446909492521857,,0.5659309838015983,-3.4440787199367575,,-0.8728611923044672,-1.6966014816171815,,2.09653342290701
winter,-0.9211941864541778,,0.2627463268466734,0.8067224092837932,,-1.2588278099764232,,-1.3786306233193637,3.4219265947400443,2.117000567658545
spring,-0.9180280426412484,-1.7890701402551343,,0.8633352263270613,,-1.2309543581674718,-0.751778612113943,-1.4044354807312762,,1.700223911771464
summer,,-3.702427351790218,,1.1506641640329893,-3.1996175689438986,-1.0914822876611843,-0.45084334259643866,,3.3628724157217698,2.0366601675900253
autumn,,-3.3946519655718874,0.19638307263900986,1.1887777953278793,-3.2792271912504325,,-0.39916904387133034,-1.1513356769765222,3.3186505080691777,
winter,-1.020855045723498,-3.7369401253545504,,1.2184245044275208,,-0.8376265562667128,-0.32014209203598526,-1.291009356432054,,1.9599444509369168
spring,,,0.41325196793967583,,-3.206976079828031,-0.6425716316261761,-0.231644284929523,-1.0938286443130805,3.1657279535946072,1.9142597243627553
summer,-0.9978740705237673,,0.47137678918871306,1.2381438289312505,-2.858267668826597,,,-0.8643539972049185,3.308798186544301,1.5289344336218056
autumn,-1.0708801644726371,-2.986019856973229,0.2011024550167328,,,-0.3364387110826944,-0.15783918782784404,,3.3512269140520012,1.5708655249641563
winter,-0.9357014554173564,,0.4415157485678004,1.2265337388408326,-3.1069233427132565,-0.19556967530874064,,-1.3600916106402297,3.324457252442458,
spring,,-3.358252055785775,0.2569037644148977,1.1886651995014625,-2.9326951363042837,-0.2642419269972458,-0.012559744789269758,,,1.742844894496331
summer,-1.0542942961342943,,0.3018985766819918,1.2754426583349996,-2.918027507078717,-0.31683254652179715,-0.023182429324915516,,3.1334521994043674,
autumn,,-3.2741904411280935,,1.3800363609544564,-3.0586786371054853,-0.1831671057757371,,-1.247518909256303,3.295137193091657,1.5640594725188148
winter,-1.1988246278771835,,0.24516809750455115,,-3.089823129858976,-0.4245519028567618,-0.23887314072978527,-1.387685663893096,3.2621919695871266,
spring,-1.0882867180970937,-3.0145115695834095,0.37766707884155376,,-2.9124149356974973,,,-1.1858590768475064,3.162711944391033,1.593903263749013
summer,-1.0445041389380365,-3.172652347798299,0.3842706389527608,1.1932798262533864,-3.344281915084481,-0.6690744186155828,,,3.1918515299414594,
autumn,-1.0292892978158719,,,1.241403857134896,-3.2609019590947055,-0.6649210624060866,-0.44969770193747,-1.1955829011428214,3.104293538526733,
winter,-1.051011381118887,-2.86267894905107,0.24974722430025342,,-3.103023776994067,-0.8094320569238391,,-1.2283203500502058,,1.7341866834978568
spring,,-3.0076812640586534,0.39693960970573905,1.0286308091414456,,-1.1055748583634704,,-1.3613685996107099,3.2964860575436292,1.9664100728217155
summer,-1.1282866002429166,-2.44073102614354,0.2673723922201611,,-3.1917226333183275,-1.1206050202838471,,,3.355686343806315,1.8372487039105299
autumn,,-2.658488860124213,0.49001086924571896,0.9309808755406055,,,-0.7860169465017123,-1.3944432825603963,3.3869463367695207,1.9996923995324554
winter,-0.943152517565531,,0.25674413316443856,0.6811652863959723,-3.315196748925134,-1.673447465935078,,,3.2188076936761827,1.9912387214682847
spring,,-1.5121628104308233,0.40583265086540427,0.5269782355907178,-3.272087005622114,-1.8482380887209993,,-1.4684829155799053,3.2205200277394157,
summer,-1.091366945611679,,0.24681758762953276,0.2676561008820749,-3.330787651930546,-1.8036081006556655,-1.331753729662611,,3.2407375790619497,
autumn,-1.2192629393995789,,0.37150206446447775,0.3175110867098702,,-2.280682933641075,-1.3176195854525228,-1.9753881000387286,3.012444871432427,
winter,-0.9490605237470916,,0.21371260989303084,,-3.210008714439224,-2.1899255089347105,-1.41723959534532,,3.192420313675322,2.3314637995057717
spring,-1.293205860465584,1.463836795689786,0.28389165678933503,-0.04456837051117187,,-2.520737582230648,,-2.0420150393240153,3.011558093644473,
summer,,2.526776316397822,0.20166552958089198,,-3.2313741803500453,,-1.4440399672942172,-2.1166732153201564,2.54316007248566,2.2583241351052
autumn,-1.1542235493295578,3.5797089220053047,0.17796298586290293,-0.40257253509535773,-3.488251596508925,,,,2.813609934145146,2.330187704819887
winter,-1.0159634692000628,,0.05656309597058813,-0.3404675537893107,-3.3217909403955588,-2.739362833752968,,,2.6389224679896977,2.524127770753255
spring,,,0.33813203176615625,-0.44981067809559805,-3.5556122685729905,-2.551689016217344,-1.6756531324863493,-2.3622457083726207,2.533803372527641,
summer,-0.783150952090429,,,-0.2601612953451981,-3.5610502330859406,-2.581815737154722,,-2.2425521483715505,2.3445370794328673,2.029706089747802
autumn,-0.7693405341262257,2.8792499246169942,,-0.28996065383261177,-3.4333241051165095,-2.641950221766744,-2.0125167682652623,-2.3078819347021136,,
winter,-0.44084491177298496,2.2918205941144056,0.5683012039930887,-0.08141641138209918,,,,-2.3922337024831397,1.9868660167059238,2.0536510532301815
spring,-0.4561472681056533,1.9789378746028132,0.6636503193661643,0.0023422754411402263,-3.5976390091616186,,,-2.0336531502826327,,1.9359394597362827
summer,,1.5973086598693995,0.7608828311158128,,,-2.3054412153999593,-2.573242572910212,-1.8984756429769218,1.9009428463883482,1.7742563844288104
autumn,0.1926159105562843,1.4765263539430988,,0.29811795764575577,-3.920286384419834,-1.919115608703923,-2.8256717371029905,,1.966964706498179,
winter,0.2882413912578402,1.8644739801365438,1.3611891891654864,0.5556801581428489,,,-2.9441187948217244,-1.5024039461012182,,1.6119018475593425
spring,0.6942549130337864,2.2987379367248364,1.369020094792158,,-4.393997496111439,,,-1.5542855118634586,1.4789809588645608,1.5366904810208672
summer,,2.6258254719102108,1.3776047378946747,0.7681516575608689,-4.923282563062981,-1.664816396319737,-3.5607951559190125,,1.5500838194297466,
autumn,,3.4932766947160627,1.478658362207907,0.794894631553521,,,-3.526279450246213,-1.4116734852727595,1.2281373312491168,1.2387056524166795
winter,1.1165965874375698,3.1112302692843343,1.3008620455938902,0.7690240598255582,,,-3.587474583880805,-1.7127031776304849,0.8867870345541847,
spring,1.1499625222107777,3.7971584330721666,,0.6884164288353429,-5.496605457088625,-1.8425208733294263,-3.5169912748828343,,,0.6592800180755465
summer,,3.6009477989016725,1.2103855777261858,0.6323268809922935,-5.7342240421995125,,-3.7049269675761622,,0.0854463383485662,0.21385495472579982
autumn,0.5677589640399091,,0.8607428195703078,0.4977855452054734,,-2.302203924672868,-3.843270850588353,,-0.41790725246675875,-0.16027458590498778
winter,0.47577432713624485,,0.7100489609727165,0.26025793163957356,-5.5573300685283264,-2.464867930088792,,-2.4659304756944973,-0.6185867087015969,
spring,-0.002401549876496295,,,0.04399797416191503,-5.5460148150065764,-2.6781886712754726,,-2.7086471155135796,-0.8943383589354201,-1.4096648369607525
summer,-0.4475417069673084,,-0.10079045538829615,-0.23334065539050702,,,-3.100586313055081,-3.163644115106375,-1.3597553254590622,-1.9411161026759198
autumn,-1.0077086116618965,4.456766914931847,-0.5953958923894768,-0.5151844765878394,,,-2.966200334464827,-3.2596179335719633,-1.5932590052783182,
winter,-1.3260045399892806,,-1.1128050411132495,,-4.498645528053722,-3.534344038027401,-2.793410695697715,-3.5948598817665545,-1.7219580940358887,
spring,,8.537827031765579,-1.2730811197999354,-1.1624899016788837,,-3.7653279657067866,,-3.8005255191161402,-2.2465569269655847,-2.942978353110977
summer,-1.9617684901021393,8.013663644895972,-1.772426744300434,-1.4703734456851931,-3.6378012670819655,,,,-2.162845646284092,-3.0487718262335544
autumn,,9.091937104599763,-1.8538148502873475,-1.7679314280110163,-3.4292852633904856,-3.8593852830431388,-2.1956581969722375,,,-3.2919314204100623
winter,,,-2.0193563241654604,-1.868671380498365,-3.048670436415411,-3.9573789310026055,-1.8524602976303337,,-2.5814297808445463,-3.2221861343452214
spring,,8.397869588396338,-2.11497363166764,-1.8569872646520844,,-4.148582591868525,,-3.890666358744779,-2.7518754307627784,-3.3251150120324504
summer,-1.9316996351819091,8.62671714601283,,-2.104521982771246,-3.3107138938229497,,-1.853072501483791,,-2.6005324317297522,-3.3486408582769216
autumn,-1.7761747060552302,8.157303241906813,,-1.8749389123913658,-3.8679484291333526,-3.9375569624902385,-1.7503061368351025,-3.6521929055793216,,
winter,-1.26347206631635,7.708476890882537,-1.326256708528262,-1.8944386599335186,-4.159167578553771,,,-3.6029210231807,-2.4902004321964273,
spring,,6.677058798611227,,-1.7048822190100035,-4.580913168446786,-3.704897391900446,-1.3809304888593648,,-2.092513470202732,-2.2782381471897475
summer,-0.689415693468333,6.580472610558022,-0.7650171989276771,-1.3861836494224942,-4.963144750514041,,-1.285290956391098,-3.1816881529346794,,
autumn,-0.7343800632097646,4.863252116614914,,-1.029122622153139,-5.51890363861229,-3.8049248797542217,,,-1.588461721233308,-1.6070017110026198
winter,-0.2863545651384109,,,-0.9581151457473319,,-3.8116205805912005,-0.45573073051360946,-3.0269534752119007,-1.0193225848665428,-1.1052631604495708
spring,,3.76074263125022,0.20907693571343472,-0.6102759999959851,-6.189575493661112,,-0.27030420693882323,,-0.8336521001364193,-0.5992583139307037
summer,-0.18159380983635656,,,,-6.348231256299348,-3.5138500558175503,0.07716445394532258,-2.9302868651177207,-0.40946084129906185,-0.4272391286519151
autumn,-0.18952285044806885,,,0.0756859470449774,-6.312448778249125,-3.3996697796741557,0.42863434570655534,-2.9436008699983844,,-0.15671806958690931
winter,-0.16189426683107633,3.108453403774323,0.7374451931595578,,,-3.176220932445871,0.7298810512088874,,0.4773736695121069,0.155608144191268
spring,,3.144132672152041,0.810530757064729,,-6.706778351989958,-3.3425548209655065,1.0460993321013794,,0.5525605870269323,0.5740066134471837
summer,-0.34402417471835367,2.726781622000813,,0.4496951920628043,-6.656935799062176,-3.011411554880275,1.234758268077426,-2.548148125920559,,
autumn,-0.25836677013856735,2.5902884059684634,0.7426875967035089,0.8464484749797232,,-2.886098199578004,1.3924914882041897,-2.311943111133884,,
winter,-0.5464559112716997,,0.722428088476391,0.9485936125601212,-6.6980465067791,-2.7897198231931633,1.5297813531748363,,1.2524239159960935,
spring,,,0.7290418449363715,0.8754369244473148,-6.6892784342382186,-2.6550351610818534,1.4962282529629567,-1.8662887226889067,,1.0649594915729517
summer,-0.4665401675483282,,,1.1629549531143508,-6.659271594132404,-2.329419150580397,1.6044944500166458,-1.7921340041445428,,1.089526574221403
autumn,-0.6380900139172775,1.0236329318211232,0.6914370364437947,,-6.858009498664516,-2.328221340346712,,,1.6641146560216562,1.1443200963879718
winter,,-0.5230515033263266,0.8056542955103001,1.189587661305965,-6.544231026498232,-2.0270932042366794,,-1.5181236632760184,2.1674871120586676,
spring,-0.4003874873404716,-0.43094822825922896,0.8574987129029747,1.1529525131510834,-6.765319344191635,,,-1.2430663298231817,2.1036713833921428,
summer,-0.34234846347637315,,0.862025297571156,1.0840490024637646,-6.649910519755514,-1.5830250108908581,1.505385105725665,,2.1858824068520346,
autumn,-0.12787306688422118,,,1.3931242626300704,-6.560728452350051,-1.2907575221905017,1.3247070407314074,-1.0637301817758833,2.19684412415716,
winter,-0.09361389066751405,,1.0023746214733211,,-6.731428125470488,-1.1051387761346672,1.2987289711283907,,2.539374827197501,1.8609536269184406
spring,,-2.6810009869197122,0.8174956304046674,,-6.607258256470246,-0.8977146101077649,1.1540166160480843,,2.299210951649705,2.0530869761036583
summer,,,0.9612820974695108,1.1725826947241305,-6.587568933790386,-0.7676700783287936,1.2538386011211529,-0.5233068100767836,,2.078696234865076
autumn,0.2915643610154257,-2.552321468837416,0.9966846899576798,,,-0.7655978084039263,1.2112919579969519,,2.631554228300276,2.1686973607595634
winter,,-1.278781051309887,1.2309314173451535,1.3813217795325243,-6.191380864245972,-0.5007096642241441,,-0.05112345851766447,2.7750885414938424,
spring,-2.0306708492465937,7.8630246362125105,,-1.9991159458094154,-3.430042966594171,-3.9704140071991496,,-3.747356355134698,-2.699760189272239,
summer,-2.091430766319157,9.169822044837234,,-1.7925545987140958,,-3.9815018357139618,-1.7682680163820503,-3.90534446850726,-2.641658330818776,
autumn,-2.0766187478825984,,-2.018776387920155,-1.8204782597147997,-3.268515318854984,,-2.0496868008453513,,-2.444540695845131,-3.202061175622981
winter,-2.1142268500054695,9.622936218591363,,,-3.5187371062986688,-3.953896277554242,,-4.158160207772552,-2.527220550244893,-3.4523628427761723
spring,-2.0302666324372076,8.679005644146638,-1.7120060860500177,-1.7122270798362123,-3.4379215444222644,,-2.145045580132475,-4.1839657951345925,,
summer,-1.878310742660449,,-1.600565966358864,-1.5135944386422768,,-3.864682077824115,,-3.916666903691893,-2.159005476228111,-3.019847268216773
autumn,-1.7824314123968883,9.244998770038062,-1.3407207831449397,,,-3.792992867075294,-2.40606331559217,-3.8533772752372544,,-3.036258768069802
winter,-1.7019518175109865,,,-1.1428104165653115,-4.264572135036215,-3.6849956360563754,-2.533563446405629,,-2.0254227686066204,-2.857341861204383
spring,-1.24071488856185,7.184117028535238,,,-4.607236184982965,,-2.5964970233670694,-3.77004108304938,-1.7081002309913424,-2.6429024586807133
summer,,5.525494329227513,,-0.7220533961683971,-4.840277937808738,-3.349883374889168,-2.82532935793886,-3.4113882208636195,,-2.4689361893570805
autumn,-0.9456577276384648,4.201735414605988,-0.5252062824953394,,-4.970545532782065,-3.25645124885795,,-3.399506049484331,-1.6628784613691616,
winter,-0.4532214222880768,,-0.24961901061433073,-0.2646730389813168,,-2.871534135875542,-3.100063754145162,-3.2355332292338397,-1.2833399019780238,
spring,-0.36936727584897655,2.9077654169862144,-0.13012477822319715,-0.12664395522634683,,-2.9435439794638882,,,-0.9886611610480783,-1.630354015933563
summer,-0.05883380008842558,,0.11954714263370517,,-5.557191212450129,-2.833361744500308,-3.197197797344399,,-0.8752621556512198,-1.2897708542122424
autumn,,2.6144661722306592,,0.14206448826923956,-5.478713290365591,-2.5353803991996267,-3.672070144968781,-2.448962967851608,,-1.0355181384071368
winter,0.34057977405837964,,0.4706461918606487,,-5.690855022198739,-2.5716853781763382,-3.4504874316281007,-2.512737483775504,,-0.8202291375531878
spring,0.38767079163568463,2.607536570234534,0.6080063652091104,0.35727402988153667,-5.6933252575485,,-3.703381140378962,-2.2483654522562726,,
summer,,,0.8034531369021388,0.35216557175688046,-5.498675614430613,-2.2830994553440225,-3.701623883445548,-2.1053541629443284,,-0.3640223998987731
autumn,0.6226600284619035,3.1913803199487694,,0.5414008218511639,-5.686969650353424,,-3.7621892396790595,-2.0394565456668197,,-0.17754363197758571
winter,,,1.0320625269154597,,-5.7143498622469275,-2.0772161525820123,-3.7267729486425156,-1.9167191541231108,0.049656285352569864,-0.18651187227674984
spring,,3.6417025749015326,1.1685397383530047,0.6528057650923642,-5.636420985687364,-1.9231884607037188,-3.7935627159620395,-1.916257313889373,,
summer,1.0247983078990877,3.8088512330662936,1.2385915412875308,0.6616803598038523,,-1.883598527163485,,-1.7835865524214924,0.4561811993632849,
autumn,0.8628303761906009,3.249092611903591,,,-5.33833264968255,-1.8078970297891999,-3.8384487502730997,,0.43562946725839913,0.5376129068315102
winter,1.1146793275468063,,1.1430473794009257,0.7058451157238835,-5.504001022388476,,-3.3853743996717505,-1.6437572256073851,,0.6095773188076877
spring,,4.063020530428,1.3535275544108343,0.8177088398370854,-5.468373304037628,,,-1.665492893460543,0.6932289806152099,0.6730177466826417
summer,1.188785745945956,3.645340562689909,,0.7866095984647737,-5.438394817619531,-1.724691401695178,,-1.5647292189519617,,0.6504638384988439
autumn,1.0944371170499536,3.31173713205538,,0.7436568215322933,-5.411620521986279,,,-1.4712323382754806,0.5926415498285779,0.8601756710446147
winter,0.9866735914940387,3.872915862254385,,0.8200141354246949,,-1.7055385021072904,-3.6351654265100817,,0.7219383146653915,0.6867119227203123
spring,1.1428508752059776,4.391897540652011,1.5901064935341902,0.845131881777543,-5.411895229987506,-1.6767267979796778,,,0.6517781152144559,
summer,0.9838839449689002,3.8386217246310244,,0.9548696034338583,-5.416334077606915,-1.6644109752079235,-3.634049431726927,,,0.44968298208684315
autumn,1.01660003081735,,1.413084595164034,0.7966264150094964,,,-3.514936194530823,-1.6979885887794357,0.6056101147667327,0.5583845354844915
winter,1.2276390482884336,4.438609703108057,,0.7416213146615621,-5.584386404443513,,-3.7219257363540725,,0.5991436596135181,0.5007760559961791
spring,,4.0341368242703375,1.2750780526501424,0.8129523940681563,-5.4532397739649925,-1.9895661623691827,,-1.6402775681499226,0.3727762437924558,
summer,1.091428408965791,4.030858772371006,,,-5.500146211175436,,-3.6674476965325598,-1.6097029191749022,0.49355788645380966,0.47366557930969094
autumn,,,,0.7500933600320311,-5.601404396930176,-1.698270781060443,-3.703314131795135,-1.7480958412107366,0.37786521350648783,0.647563105972873
winter,1.061155755021993,3.61873265469326,1.1472669839903005,0.6569020931820532,,-1.8684732740737153,-3.6948694104068602,-1.7633764633706326,,
spring,0.9370171013330405,3.7213471963998463,1.0707750834469008,,-5.567644024895118,-2.0849177069247027,,-1.625812504099605,,0.4068804190313711
summer,1.0644702117042524,3.9484553823020643,1.156824621854433,,,-2.16753987354092,,-1.8399779685093627,0.15595218159660162,0.023855844633670797
autumn,,3.596438575726453,1.015990339502148,0.6509352632676746,,-2.0691449943955305,-3.615978823133624,,-0.10817672839903666,0.19447246956631326
winter,0.6740898075804538,3.216701909743525,0.9413051288400451,,,-2.1138838575466536,-3.7448686016627044,-2.0942890684925857,-0.044036236164189946,
spring,0.7182090189219429,3.273917821448803,,,-5.56511928779846,-2.2694974083227106,-3.7166981592615307,-2.158289741758152,-0.5651207876851929,
summer,0.34852993496922274,2.7289698504170214,,,-5.786682843538641,,-3.520902301261863,-2.273513271106179,-0.5123462777144906,-0.6794297225579076
autumn,0.3868711779614435,2.7443841228662604,0.38695723338763344,,-5.626512503478234,-2.5733833406246016,-3.459347248340602,,,-0.8270472263466143
winter,0.22310806879291661,2.4986410921899624,0.3788901264341066,0.20731222160169183,,-2.4615525561040164,-3.269910259399393,,,-1.023381229719372
spring,-0.0521122029526284,3.0291509592103223,0.3032491159660631,-0.17254120711828258,-5.4631167486184955,,,-2.7866554837904967,-0.9791465224758582,
summer,-0.12502474390602547,,0.14507055213605818,,,-2.780996743943639,-3.36289282136354,-2.9696360402555757,-1.144792156813519,-1.4877814109252079
autumn,,2.7630774833441056,-0.11368663531219633,-0.07226355934967421,,-3.0060158633691607,,-3.041292425315149,-1.1878063244235244,-1.6314946458676434
winter,-0.5258505459688577,4.7345016743253066,-0.3673008802225958,,-5.064028725925778,-3.184518989096742,,,-1.4517875008316061,-1.9963827938073608
spring,-0.6915362914372692,,-0.6688099310040497,-0.5489999477875054,-5.080477617028223,,-2.9853615134610743,-3.4171755423591765,,-2.1149129105569235
summer,-1.0567537897743635,5.350949644252939,,-0.7401603800027423,-4.81843424375167,-3.3843215341338952,-2.756343184748107,,,-2.2138805262168098
autumn,-1.3162670205175897,,,,-4.690666022950886,-3.3641584362218113,-2.6431563281772514,-3.696639902287247,-1.6388646684759993,-2.4693790437117977
winter,-1.334525284099696,,,-0.8667247944495675,-4.405307668431984,-3.447374930146217,,-3.7173331312996365,-1.8235175279328673,-2.6941059974477013
spring,-1.5446472328037788,,-1.198024337474367,-1.090626196705591,,-3.519240384130546,-2.400986962752401,-3.9016452382867475,,-3.0358216308137718
summer,-1.7095827543295041,8.312103862238951,-1.086503898878743,-1.1365886428313763,-4.140380595832334,,-2.486563574935367,-3.927712100878522,,
autumn,-1.8343349443878452,,-1.3709403637663902,-1.3588422176117447,-4.081006334455691,-3.782487734161282,-2.2802064511767797,,,-2.9830205025253287
winter,-1.973696291415867,,,-1.4818081906193195,,-3.843326161157249,-2.2694020049639976,-3.9860604244552422,-2.189322404836093,-3.0164862114484436
spring,,8.923788795974154,-1.8122781663591432,,-3.586750205026269,-3.8370663381753225,-2.1003354349113907,-4.1005724109564845,-2.404635070960749,
summer,-2.129977529623238,,,-1.7629216453670014,,-3.9289839401627242,-2.12044089508033,-4.1978861152020475,-2.332220183470723,-3.0989832512577986
autumn,-2.22836267006292,8.886478636952308,,,-3.589132374362485,,-1.8473415319975712,-4.206222847681566,-2.489075967905484,-3.214078644082244
winter,-2.1544554306266046,,-2.052739945847364,-1.5345320650852503,-3.1997917220633134,-3.9957712132641197,-1.7833289587297165,-4.048911304350687,,
spring,-2.1646209357822412,8.496928057507589,-1.912661238690624,,-3.358412810598407,,-2.0126356960690197,,-2.4623675535786123,-3.279943969970811
summer,-2.117134302620155,,,-1.8808613053408625,-3.3044057962755917,-3.9744688391684684,,-4.144008763639369,-2.5749968610331497,-3.2643036531715572
autumn,-1.8602386717366846,8.449011919517313,,,-3.3705289965402994,,-2.004672626970925,-3.9890725348110676,-2.6843503649485263,-3.3510462674511925
winter,-2.1495910967167617,,-2.1017420349027343,,-3.281818199331232,,-1.8748313644643,-4.150247815767849,-2.513339666859611,-3.284222923603139
spring,-2.2438421100875985,7.556702933137268,-1.967314400901043,-2.086335094159685,,-4.040378112559862,,-3.9894305199397064,-2.6357335687916583,
summer,-1.9697888230960234,7.411726682279102,-2.1384388963583025,,,-3.8776578750805606,-1.9610267791590303,,-2.7019394725861656,-3.263020222268213
autumn,,8.220877633963056,-1.923112117362443,-1.932766423734496,,-4.145606220087953,-1.8251988823556087,-3.8880655842176037,,-3.2016589417807158
winter,-2.05027008116218,,-2.1209562961840973,-2.113449571788792,-3.370940238600725,-4.147649446346611,,-3.939443285865854,,-3.220196690306625
spring,-1.9720521076309638,,-2.078658931587144,,-3.2460294409601986,,-1.904474871507352,-3.8889785714698393,-2.6459549652683627,-3.0763624327883283
summer,-2.190092566184203,7.516645508011564,-2.1251810648147966,-1.8230564073944242,-3.2653136154128686,-4.16121707896389,,,,-3.200494216651902
autumn,-1.9667839796640805,,-2.0031854854402216,-2.0119551564158,,,-1.8992513886092983,-3.8158516621552296,-2.7698234161667292,-2.9947576017655706
winter,-1.939827745271316,,-1.8168537042506798,-2.1070920321132367,-3.2343836131558157,,-1.786192845415484,-3.8281984948234604,,-3.1738010938862704
spring,,,-1.9115157952298212,-1.9533260241241739,-3.3410083780169337,-3.9254671399352357,-1.9468318914306963,-3.823090655564165,,-3.2296172019360028
summer,-1.9546226740072012,,,-1.834453723443499,-3.4607676143505226,,-1.9063604041624767,-3.901491789853739,-2.694042704839673,-3.1881078355951633
autumn,-1.9999994504751426,8.736589306746506,-1.857389793473903,,,-4.069935994516165,-1.686174489712795,-3.915510705521705,-2.6793763754244524,
winter,-1.9406197546192856,9.80984648757704,-2.1011875245661424,-1.7320995390387752,,-4.018474303506407,,,-2.6869177081372997,-3.499810194252955
spring,,8.270764957624863,-2.1444146201113448,-2.0483026275036464,-3.2686157552317496,-4.088499766666378,-2.274455415718227,,-2.657277259978357,
summer,,8.442101055282329,,-2.0448779912427004,,-4.074591455107871,-1.970441128909678,-4.1333623863431095,-2.703200552194045,-3.318371367900482
autumn,,6.160747219942833,-2.1208811966382783,-1.8945332929831715,-3.311062818098484,-3.916096748554912,-1.7636912863064094,,,-3.012971640246691
winter,,8.965895896749279,,,-3.1381229408048417,-3.7569560010442036,-2.0864760162105207,-4.046779736634024,-2.7626282374074003,-3.482959818153817
spring,-2.1157002701713217,,-2.00015658695171,-1.8316600172539228,-3.2893996612310192,,-2.025488755839898,-3.945579087595056,-2.5353414732598867,
summer,,8.060664239904764,-1.9054052913754183,,,-4.012164248141257,-2.0383403049904554,-4.15170108633345,-2.5450943421462755,-3.1524814386159337
autumn,,8.592971013817536,-1.8917827222164723,-1.9699774581675993,,-3.9542353941382316,-1.9280310796925058,-4.103844972130464,,-3.3109123509005167
winter,-2.1843025442388573,,-1.8578922068003416,-1.5397528110572447,,-4.055083812655234,-2.098272983448153,,-2.528699320587367,-3.1918019904947053
