,season,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
396,1,0.9125175055813648,3.7604907340422455,0.1662364086774529,0.6543106551427694,-4.393997496111439,-2.068412635960053,-1.8976416135331613,-1.6211959933079758,0.6733652411268465,0.6376672868383241
399,3,0.8243439527351684,1.9260524153477,1.087278154048856,-0.1463331725069416,-4.73069699430349,-3.286865844957435,-3.1514792069678776,-2.937887424006305,1.513798048589538,1.477738972265248
400,1,0.64985956622915,1.7732566525796765,1.204391418480524,-0.2308147557275019,-4.399038033492563,-3.1764356161760325,-3.1668794302281755,-1.4581108180614015,1.8400949627932253,-0.6315686748077824
403,3,0.0461198111386277,2.2017204359507767,0.8792664396066482,-0.1463331725069416,-4.045540482008069,-3.286865844957435,-1.8975101404984505,-2.004065695270395,2.051237516150208,1.8685944480452368
405,2,-0.5985930339468477,2.698627555406713,0.5393163638397076,-0.3064792906087106,-3.4152800143919206,-3.5847795079115437,-2.1024962063618498,-3.1430005019858207,-0.8184744443286671,1.9876623477538848
406,0,-0.7763009638753797,3.1121031398904453,0.4862024074107687,-0.2740975645092455,-3.384062414100837,-3.3964699790509334,-2.243496491433907,-3.0453079125749887,2.241155278280178,2.10520186322822
408,1,-0.9140514837955064,2.4851005353931552,0.0972808415141904,-0.2308147557275019,-4.393997496111439,-2.6714973973482388,-1.8568523738902,-2.2957426941413623,2.371821676765936,-0.6315686748077824
412,1,-0.8131681134123919,2.356691672260356,0.2411468348838574,-0.092518670082043,-3.310914723205554,-3.1764356161760325,-1.4179673767678804,-2.7153030691837388,-0.7968540165808501,2.17676037742308
413,2,-0.689415693468333,1.0764661703641565,0.0488872768904827,0.0537081528001635,-3.426149377194563,-2.369464425536676,-1.8702292900261128,-1.9173552069393969,2.961649610540756,-1.4283233652118716
414,0,-1.2151108976230915,0.6654539138340834,0.1610201592940984,0.0933763657244994,-3.4585224779321377,-2.381731294963716,-1.9238335038879213,-1.831501827078056,-0.5682604746546991,-1.0003706017601286
416,1,-0.9774760224673892,-0.4452610918350714,0.1662364086774529,0.3289349089519539,-4.393997496111439,-3.1764356161760325,-1.2591570142266852,-1.6621987510073075,3.286624933807825,2.1696431703089485
417,2,-1.1693752210794488,-2.483055221380286,0.3789478495797669,0.730903150114364,-4.237861484418774,-1.8269677092917067,-1.8702292900261128,-1.7224433716256462,3.1703370426496864,-1.4283233652118716
418,0,-1.165234429060434,-1.8446909492521857,-0.1136866353121963,0.5659309838015983,-3.444078719936757,-3.3964699790509334,-0.8728611923044672,-1.6966014816171815,-0.5682604746546991,2.09653342290701
420,1,-0.9180280426412484,-1.7890701402551343,0.1662364086774529,0.8633352263270613,-4.393997496111439,-1.2309543581674718,-0.751778612113943,-1.4044354807312762,-0.7968540165808501,1.700223911771464
421,2,-0.689415693468333,-3.702427351790218,0.0536306971197663,1.150664164032989,-3.1996175689438986,-1.0914822876611845,-0.4508433425964386,-3.1430005019858207,3.3628724157217698,2.0366601675900253
422,0,-0.7763009638753797,-3.3946519655718874,0.1963830726390098,1.1887777953278793,-3.2792271912504325,-3.3964699790509334,-0.3991690438713303,-1.1513356769765222,3.3186505080691777,-1.0003706017601286
423,3,-1.020855045723498,-3.7369401253545504,0.2456344130585222,1.2184245044275208,-4.626107801926116,-0.8376265562667128,-0.3201420920359852,-1.291009356432054,-1.0669981915833655,1.9599444509369168
426,0,-1.0708801644726371,-2.986019856973229,0.2011024550167328,-0.3790585541391145,-4.425275526259369,-0.3364387110826944,-0.157839187827844,-3.0453079125749887,3.351226914052001,1.5708655249641563
428,1,-0.5197569166158356,-3.358252055785775,0.2569037644148977,1.1886651995014623,-2.932695136304284,-0.2642419269972458,-0.0125597447892697,-2.7153030691837388,-0.7968540165808501,1.742844894496331
430,0,-0.7763009638753797,-3.274190441128093,-0.1136866353121963,1.3800363609544564,-3.0586786371054853,-0.1831671057757371,-1.9238335038879213,-1.247518909256303,3.295137193091657,1.5640594725188148
432,1,-1.0882867180970937,-3.014511569583409,0.3776670788415537,-0.2308147557275019,-2.9124149356974973,-3.1764356161760325,-1.8976416135331613,-1.1858590768475064,3.162711944391033,1.593903263749013
433,2,-1.0445041389380365,-3.172652347798299,0.3842706389527608,1.1932798262533864,-3.344281915084481,-0.6690744186155828,-1.8702292900261128,-3.1430005019858207,3.19185152994146,-1.4283233652118716
435,3,-1.051011381118887,-2.86267894905107,0.2497472243002534,-0.1463331725069416,-3.103023776994067,-0.8094320569238391,-1.8975101404984505,-1.2283203500502058,-1.0669981915833655,1.7341866834978568
436,1,-0.5197569166158356,-3.007681264058653,0.396939609705739,1.0286308091414456,-4.393997496111439,-1.1055748583634704,-1.8976416135331613,-1.36136859961071,3.296486057543629,1.9664100728217155
437,2,-1.1282866002429166,-2.44073102614354,0.2673723922201611,-0.8992260879707853,-3.1917226333183275,-1.1206050202838471,-1.8702292900261128,-3.1430005019858207,3.355686343806315,1.8372487039105296
438,0,-0.7763009638753797,-2.658488860124213,0.4900108692457189,0.9309808755406056,-4.425275526259369,-3.3964699790509334,-0.7860169465017123,-1.3944432825603963,3.3869463367695207,1.9996923995324556
440,1,-0.5197569166158356,-1.5121628104308231,0.4058326508654042,0.5269782355907178,-3.272087005622114,-1.8482380887209997,-1.8976416135331613,-1.4684829155799053,3.220520027739416,-0.6315686748077824
444,1,-1.293205860465584,1.463836795689786,0.283891656789335,-0.0445683705111718,-4.393997496111439,-2.520737582230648,-1.8976416135331613,-2.0420150393240157,3.011558093644473,-0.6315686748077824
445,2,-0.689415693468333,2.526776316397822,0.2016655295808919,-0.8992260879707853,-3.2313741803500453,-3.5847795079115437,-1.4440399672942172,-2.1166732153201564,2.54316007248566,2.2583241351052
446,0,-1.1542235493295578,3.5797089220053047,0.1779629858629029,-0.4025725350953577,-3.488251596508925,-3.3964699790509334,-1.9238335038879213,-3.0453079125749887,2.813609934145146,2.330187704819887
450,0,-0.7693405341262257,2.8792499246169942,-0.1136866353121963,-0.2899606538326117,-3.433324105116509,-2.641950221766744,-2.0125167682652623,-2.3078819347021136,-0.5682604746546991,-1.0003706017601286
451,3,-0.4408449117729849,2.2918205941144056,0.5683012039930887,-0.0814164113820991,-4.626107801926116,-3.286865844957435,-1.8975101404984505,-2.39223370248314,1.986866016705924,2.053651053230181
452,1,-0.4561472681056533,1.9789378746028128,0.6636503193661643,0.0023422754411402,-3.5976390091616186,-3.1764356161760325,-1.8976416135331613,-2.0336531502826327,-0.7968540165808501,1.935939459736283
453,2,-0.689415693468333,1.5973086598693995,0.7608828311158128,-0.8992260879707853,-4.237861484418774,-2.3054412153999597,-2.573242572910212,-1.8984756429769216,1.900942846388348,1.7742563844288104
454,0,0.1926159105562843,1.4765263539430988,-0.1136866353121963,0.2981179576457557,-3.920286384419834,-1.919115608703923,-2.8256717371029905,-3.0453079125749887,1.966964706498179,-1.0003706017601286
455,3,0.2882413912578402,1.864473980136544,1.3611891891654864,0.5556801581428489,-4.626107801926116,-3.286865844957435,-2.9441187948217244,-1.5024039461012182,-1.0669981915833655,1.6119018475593423
456,1,0.6942549130337864,2.2987379367248364,1.369020094792158,-0.2308147557275019,-4.393997496111439,-3.1764356161760325,-1.8976416135331613,-1.5542855118634586,1.4789809588645608,1.5366904810208672
457,2,-0.689415693468333,2.6258254719102108,1.3776047378946747,0.7681516575608689,-4.923282563062981,-1.664816396319737,-3.5607951559190125,-3.1430005019858207,1.5500838194297466,-1.4283233652118716
458,0,-0.7763009638753797,3.4932766947160627,1.478658362207907,0.794894631553521,-4.425275526259369,-3.3964699790509334,-3.526279450246213,-1.4116734852727597,1.2281373312491168,1.2387056524166795
459,3,1.1165965874375698,3.1112302692843343,1.3008620455938902,0.7690240598255582,-4.626107801926116,-3.286865844957435,-3.587474583880805,-1.7127031776304849,0.8867870345541847,-0.1378576946844266
460,1,1.1499625222107777,3.797158433072167,0.1662364086774529,0.6884164288353429,-5.496605457088625,-1.8425208733294265,-3.5169912748828343,-2.7153030691837388,-0.7968540165808501,0.6592800180755465
461,2,-0.689415693468333,3.6009477989016725,1.2103855777261858,0.6323268809922935,-5.7342240421995125,-3.5847795079115437,-3.704926967576162,-3.1430005019858207,0.0854463383485662,0.2138549547257998
466,0,-1.0077086116618963,4.456766914931847,-0.5953958923894768,-0.5151844765878394,-4.425275526259369,-3.3964699790509334,-2.966200334464827,-3.2596179335719637,-1.5932590052783182,-1.0003706017601286
468,1,-0.5197569166158356,8.537827031765579,-1.2730811197999354,-1.1624899016788837,-4.393997496111439,-3.765327965706786,-1.8976416135331613,-3.80052551911614,-2.2465569269655847,-2.942978353110977
469,2,-1.9617684901021395,8.013663644895972,-1.772426744300434,-1.4703734456851931,-3.6378012670819655,-3.5847795079115437,-1.8702292900261128,-3.1430005019858207,-2.162845646284092,-3.0487718262335544
470,0,-0.7763009638753797,9.091937104599763,-1.8538148502873475,-1.7679314280110163,-3.4292852633904856,-3.8593852830431383,-2.195658196972237,-3.0453079125749887,-0.5682604746546991,-3.2919314204100623
472,1,-0.5197569166158356,8.397869588396338,-2.11497363166764,-1.8569872646520844,-4.393997496111439,-4.148582591868525,-1.8976416135331613,-3.890666358744779,-2.7518754307627784,-3.3251150120324504
473,2,-1.931699635181909,8.62671714601283,0.0536306971197663,-2.104521982771246,-3.3107138938229497,-3.5847795079115437,-1.853072501483791,-3.1430005019858207,-2.600532431729752,-3.3486408582769216
474,0,-1.7761747060552302,8.157303241906813,-0.1136866353121963,-1.8749389123913656,-3.867948429133353,-3.9375569624902393,-1.7503061368351025,-3.6521929055793216,-0.5682604746546991,-1.0003706017601286
475,3,-1.26347206631635,7.708476890882537,-1.326256708528262,-1.8944386599335183,-4.159167578553771,-3.286865844957435,-1.8975101404984505,-3.6029210231807,-2.4902004321964277,-0.1378576946844266
476,1,-0.5197569166158356,6.677058798611227,0.1662364086774529,-1.7048822190100037,-4.580913168446786,-3.704897391900446,-1.3809304888593648,-2.7153030691837388,-2.092513470202732,-2.2782381471897475
477,2,-0.689415693468333,6.580472610558022,-0.7650171989276771,-1.3861836494224942,-4.963144750514041,-3.5847795079115437,-1.285290956391098,-3.1816881529346794,-0.8184744443286671,-1.4283233652118716
478,0,-0.7343800632097646,4.863252116614914,-0.1136866353121963,-1.029122622153139,-5.51890363861229,-3.8049248797542217,-1.9238335038879213,-3.0453079125749887,-1.588461721233308,-1.6070017110026198
480,1,-0.5197569166158356,3.76074263125022,0.2090769357134347,-0.6102759999959851,-6.189575493661112,-3.1764356161760325,-0.2703042069388232,-2.7153030691837388,-0.8336521001364193,-0.5992583139307037
483,3,-0.1618942668310763,3.108453403774323,0.7374451931595578,-0.1463331725069416,-4.626107801926116,-3.176220932445871,0.7298810512088874,-2.937887424006305,0.4773736695121069,0.155608144191268
484,1,-0.5197569166158356,3.144132672152041,0.810530757064729,-0.2308147557275019,-6.706778351989958,-3.3425548209655065,1.0460993321013794,-2.7153030691837388,0.5525605870269323,0.5740066134471837
485,2,-0.3440241747183536,2.726781622000813,0.0536306971197663,0.4496951920628043,-6.656935799062176,-3.011411554880275,1.234758268077426,-2.548148125920559,-0.8184744443286671,-1.4283233652118716
486,0,-0.2583667701385673,2.5902884059684634,0.7426875967035089,0.8464484749797232,-4.425275526259369,-2.886098199578004,1.3924914882041897,-2.311943111133884,-0.5682604746546991,-1.0003706017601286
490,0,-0.6380900139172775,1.0236329318211232,0.6914370364437947,-0.3790585541391145,-6.858009498664516,-2.328221340346712,-1.9238335038879213,-3.0453079125749887,1.6641146560216562,1.1443200963879718
491,3,-0.48023362868087627,-0.5230515033263266,0.8056542955103001,1.189587661305965,-6.544231026498232,-2.0270932042366794,-1.8975101404984505,-1.5181236632760184,2.167487112058668,-0.1378576946844266
492,1,-0.4003874873404716,-0.4309482282592289,0.8574987129029747,1.1529525131510834,-6.765319344191635,-3.1764356161760325,-1.8976416135331613,-1.2430663298231817,2.1036713833921428,-0.6315686748077824
496,1,-0.5197569166158356,-2.681000986919712,0.8174956304046674,-0.2308147557275019,-6.607258256470246,-0.8977146101077649,1.1540166160480845,-2.7153030691837388,2.299210951649705,2.0530869761036583
498,0,0.2915643610154257,-2.552321468837416,0.9966846899576798,-0.3790585541391145,-4.425275526259369,-0.7655978084039263,1.211291957996952,-3.0453079125749887,2.631554228300276,2.1686973607595634
499,3,-0.48023362868087627,-1.278781051309887,1.2309314173451535,1.3813217795325243,-6.191380864245972,-0.5007096642241441,-1.8975101404984505,-0.0511234585176644,2.7750885414938424,-0.1378576946844266
500,1,-2.0306708492465937,7.8630246362125105,0.1662364086774529,-1.9991159458094157,-3.430042966594171,-3.9704140071991496,-1.8976416135331613,-3.747356355134698,-2.699760189272239,-0.6315686748077824
501,2,-2.091430766319157,9.169822044837234,0.0536306971197663,-1.7925545987140958,-4.237861484418774,-3.9815018357139618,-1.7682680163820503,-3.90534446850726,-2.641658330818776,-1.4283233652118716
503,3,-2.114226850005469,9.622936218591365,0.2456344130585222,-0.1463331725069416,-3.5187371062986688,-3.953896277554242,-1.8975101404984505,-4.158160207772552,-2.527220550244893,-3.4523628427761723
504,1,-2.030266632437208,8.679005644146638,-1.7120060860500177,-1.7122270798362125,-3.4379215444222644,-3.1764356161760325,-2.145045580132475,-4.1839657951345925,-0.7968540165808501,-0.6315686748077824
506,0,-1.7824314123968883,9.244998770038062,-1.3407207831449397,-0.3790585541391145,-4.425275526259369,-3.792992867075294,-2.40606331559217,-3.8533772752372544,-0.5682604746546991,-3.036258768069802
508,1,-1.24071488856185,7.184117028535238,0.1662364086774529,-0.2308147557275019,-4.607236184982965,-3.1764356161760325,-2.596497023367069,-3.77004108304938,-1.7081002309913424,-2.6429024586807133
509,2,-0.689415693468333,5.525494329227513,0.0536306971197663,-0.7220533961683971,-4.840277937808738,-3.349883374889168,-2.82532935793886,-3.4113882208636195,-0.8184744443286671,-2.4689361893570805
510,0,-0.9456577276384648,4.201735414605988,-0.5252062824953394,-0.3790585541391145,-4.970545532782065,-3.25645124885795,-1.9238335038879213,-3.399506049484331,-1.6628784613691616,-1.0003706017601286
512,1,-0.3693672758489765,2.9077654169862144,-0.1301247782231971,-0.1266439552263468,-4.393997496111439,-2.943543979463888,-1.8976416135331613,-2.7153030691837388,-0.9886611610480784,-1.630354015933563
514,0,-0.7763009638753797,2.6144661722306592,-0.1136866353121963,0.1420644882692395,-5.478713290365591,-2.5353803991996267,-3.672070144968781,-2.448962967851608,-0.5682604746546991,-1.0355181384071368
516,1,0.3876707916356846,2.607536570234534,0.6080063652091104,0.3572740298815366,-5.6933252575485,-3.1764356161760325,-3.703381140378962,-2.2483654522562726,-0.7968540165808501,-0.6315686748077824
518,0,0.6226600284619035,3.1913803199487694,-0.1136866353121963,0.5414008218511639,-5.686969650353424,-3.3964699790509334,-3.76218923967906,-2.03945654566682,-0.5682604746546991,-0.1775436319775857
520,1,-0.5197569166158356,3.6417025749015326,1.1685397383530047,0.6528057650923642,-5.636420985687364,-1.9231884607037188,-3.79356271596204,-1.916257313889373,-0.7968540165808501,-0.6315686748077824
521,2,1.0247983078990877,3.8088512330662936,1.2385915412875308,0.6616803598038523,-4.237861484418774,-1.883598527163485,-1.8702292900261128,-1.7835865524214924,0.4561811993632849,-1.4283233652118716
522,0,0.8628303761906009,3.249092611903591,-0.1136866353121963,-0.3790585541391145,-5.33833264968255,-1.8078970297892,-3.8384487502731,-3.0453079125749887,0.4356294672583991,0.5376129068315102
524,1,-0.5197569166158356,4.063020530428,1.3535275544108345,0.8177088398370854,-5.468373304037628,-3.1764356161760325,-1.8976416135331613,-1.665492893460543,0.6932289806152099,0.6730177466826417
525,2,1.188785745945956,3.645340562689909,0.0536306971197663,0.7866095984647737,-5.438394817619531,-1.724691401695178,-1.8702292900261128,-1.5647292189519617,-0.8184744443286671,0.6504638384988439
526,0,1.0944371170499536,3.31173713205538,-0.1136866353121963,0.7436568215322933,-5.411620521986279,-3.3964699790509334,-1.9238335038879213,-1.4712323382754806,0.5926415498285779,0.8601756710446147
527,3,0.9866735914940388,3.872915862254385,0.2456344130585222,0.8200141354246949,-4.626107801926116,-1.7055385021072904,-3.6351654265100817,-2.937887424006305,0.7219383146653915,0.6867119227203123
528,1,1.1428508752059776,4.391897540652011,1.5901064935341902,0.845131881777543,-5.411895229987506,-1.6767267979796778,-1.8976416135331613,-2.7153030691837388,0.6517781152144559,-0.6315686748077824
529,2,0.9838839449689002,3.838621724631024,0.0536306971197663,0.9548696034338584,-5.416334077606915,-1.6644109752079237,-3.634049431726927,-3.1430005019858207,-0.8184744443286671,0.4496829820868431
531,3,1.2276390482884336,4.438609703108057,0.2456344130585222,0.7416213146615621,-5.584386404443513,-3.286865844957435,-3.721925736354073,-2.937887424006305,0.5991436596135181,0.5007760559961791
532,1,-0.5197569166158356,4.0341368242703375,1.2750780526501424,0.8129523940681563,-5.4532397739649925,-1.9895661623691827,-1.8976416135331613,-1.6402775681499226,0.3727762437924558,-0.6315686748077824
533,2,1.091428408965791,4.030858772371006,0.0536306971197663,-0.8992260879707853,-5.500146211175436,-3.5847795079115437,-3.66744769653256,-1.6097029191749022,0.4935578864538096,0.4736655793096909
535,3,1.061155755021993,3.61873265469326,1.1472669839903005,0.6569020931820532,-4.626107801926116,-1.8684732740737156,-3.69486941040686,-1.7633764633706326,-1.0669981915833655,-0.1378576946844266
536,1,0.9370171013330404,3.7213471963998463,1.0707750834469008,-0.2308147557275019,-5.567644024895118,-2.0849177069247027,-1.8976416135331613,-1.625812504099605,-0.7968540165808501,0.4068804190313711
537,2,1.0644702117042524,3.948455382302064,1.156824621854433,-0.8992260879707853,-4.237861484418774,-2.16753987354092,-1.8702292900261128,-1.839977968509363,0.1559521815966016,0.0238558446336707
538,0,-0.7763009638753797,3.596438575726453,1.015990339502148,0.6509352632676746,-4.425275526259369,-2.0691449943955305,-3.615978823133624,-3.0453079125749887,-0.1081767283990366,0.1944724695663132
539,3,0.6740898075804538,3.216701909743525,0.9413051288400452,-0.1463331725069416,-4.626107801926116,-2.1138838575466536,-3.744868601662704,-2.0942890684925857,-0.0440362361641899,-0.1378576946844266
540,1,0.7182090189219429,3.273917821448803,0.1662364086774529,-0.2308147557275019,-5.56511928779846,-2.26949740832271,-3.7166981592615302,-2.158289741758152,-0.5651207876851929,-0.6315686748077824
541,2,0.3485299349692227,2.728969850417021,0.0536306971197663,-0.8992260879707853,-5.786682843538641,-3.5847795079115437,-3.520902301261863,-2.273513271106179,-0.5123462777144906,-0.6794297225579076
542,0,0.3868711779614435,2.7443841228662604,0.3869572333876334,-0.3790585541391145,-5.626512503478234,-2.5733833406246016,-3.459347248340602,-3.0453079125749887,-0.5682604746546991,-0.8270472263466143
543,3,0.2231080687929166,2.4986410921899624,0.3788901264341066,0.2073122216016918,-4.626107801926116,-2.4615525561040164,-3.269910259399393,-2.937887424006305,-1.0669981915833655,-1.023381229719372
544,1,-0.0521122029526284,3.0291509592103223,0.3032491159660631,-0.1725412071182825,-5.463116748618496,-3.1764356161760325,-1.8976416135331613,-2.7866554837904967,-0.9791465224758582,-0.6315686748077824
546,0,-0.7763009638753797,2.7630774833441056,-0.1136866353121963,-0.0722635593496742,-4.425275526259369,-3.0060158633691607,-1.9238335038879213,-3.041292425315149,-1.1878063244235244,-1.6314946458676434
547,3,-0.5258505459688577,4.7345016743253066,-0.3673008802225958,-0.1463331725069416,-5.064028725925778,-3.184518989096742,-1.8975101404984505,-2.937887424006305,-1.451787500831606,-1.9963827938073608
549,2,-1.0567537897743635,5.350949644252939,0.0536306971197663,-0.7401603800027423,-4.81843424375167,-3.3843215341338952,-2.756343184748107,-3.1430005019858207,-0.8184744443286671,-2.2138805262168098
553,2,-1.709582754329504,8.312103862238951,-1.086503898878743,-1.1365886428313765,-4.140380595832334,-3.5847795079115437,-2.486563574935367,-3.927712100878522,-0.8184744443286671,-1.4283233652118716
556,1,-0.5197569166158356,8.923788795974154,-1.8122781663591432,-0.2308147557275019,-3.586750205026269,-3.8370663381753225,-2.1003354349113907,-4.1005724109564845,-2.404635070960749,-0.6315686748077824
558,0,-2.22836267006292,8.886478636952308,-0.1136866353121963,-0.3790585541391145,-3.589132374362485,-3.3964699790509334,-1.8473415319975712,-4.206222847681566,-2.489075967905484,-3.214078644082244
560,1,-2.164620935782241,8.496928057507589,-1.912661238690624,-0.2308147557275019,-3.358412810598407,-3.1764356161760325,-2.01263569606902,-2.7153030691837388,-2.4623675535786123,-3.279943969970811
562,0,-1.8602386717366848,8.449011919517313,-0.1136866353121963,-0.3790585541391145,-3.3705289965403,-3.3964699790509334,-2.004672626970925,-3.989072534811068,-2.6843503649485263,-3.3510462674511925
564,1,-2.2438421100875985,7.556702933137268,-1.967314400901043,-2.086335094159685,-4.393997496111439,-4.040378112559862,-1.8976416135331613,-3.9894305199397055,-2.6357335687916583,-0.6315686748077824
565,2,-1.9697888230960237,7.411726682279102,-2.1384388963583025,-0.8992260879707853,-4.237861484418774,-3.8776578750805606,-1.9610267791590303,-3.1430005019858207,-2.7019394725861656,-3.263020222268213
566,0,-0.7763009638753797,8.220877633963056,-1.923112117362443,-1.932766423734496,-4.425275526259369,-4.145606220087953,-1.825198882355609,-3.888065584217604,-0.5682604746546991,-3.201658941780716
569,2,-2.190092566184203,7.516645508011564,-2.1251810648147966,-1.823056407394424,-3.265313615412869,-4.16121707896389,-1.8702292900261128,-3.1430005019858207,-0.8184744443286671,-3.200494216651902
574,0,-1.9999994504751424,8.736589306746506,-1.857389793473903,-0.3790585541391145,-4.425275526259369,-4.069935994516165,-1.686174489712795,-3.915510705521705,-2.6793763754244524,-1.0003706017601286
575,3,-1.9406197546192856,9.80984648757704,-2.1011875245661424,-1.7320995390387752,-4.626107801926116,-4.018474303506407,-1.8975101404984505,-2.937887424006305,-2.6869177081373,-3.499810194252955
576,1,-0.5197569166158356,8.270764957624863,-2.1444146201113448,-2.0483026275036464,-3.2686157552317496,-4.088499766666378,-2.274455415718227,-2.7153030691837388,-2.657277259978357,-0.6315686748077824
577,2,-0.689415693468333,8.442101055282329,0.0536306971197663,-2.0448779912427004,-4.237861484418774,-4.074591455107871,-1.970441128909678,-4.1333623863431095,-2.703200552194045,-3.318371367900482
578,0,-0.7763009638753797,6.160747219942833,-2.1208811966382783,-1.8945332929831715,-3.311062818098484,-3.916096748554912,-1.7636912863064094,-3.0453079125749887,-0.5682604746546991,-3.012971640246691
579,3,-0.48023362868087627,8.965895896749279,0.2456344130585222,-0.1463331725069416,-3.1381229408048417,-3.756956001044204,-2.0864760162105207,-4.046779736634024,-2.7626282374074003,-3.482959818153817
581,2,-0.689415693468333,8.060664239904764,-1.9054052913754185,-0.8992260879707853,-4.237861484418774,-4.012164248141257,-2.038340304990456,-4.15170108633345,-2.5450943421462755,-3.1524814386159337
582,0,-0.7763009638753797,8.592971013817536,-1.8917827222164725,-1.9699774581675995,-4.425275526259369,-3.954235394138232,-1.9280310796925055,-4.103844972130464,-0.5682604746546991,-3.3109123509005167
584,1,-2.066097928478871,8.518917314783067,0.1662364086774529,-0.2308147557275019,-3.767376550873747,-3.856008076001424,-1.842621898052294,-4.213906280765932,-0.7968540165808501,-3.146223518749412
585,2,-1.834493436127756,8.964408406528257,-1.7129539883584484,-0.8992260879707853,-3.8831979614197136,-3.994496429527187,-1.8702292900261128,-3.998390286302163,-0.8184744443286671,-3.124764226359693
586,0,-0.7763009638753797,8.066674724085434,-1.461640183985076,-1.2399818021333897,-3.8638258342309344,-3.922795942337789,-2.317064239565953,-3.0453079125749887,-2.14293812888192,-1.0003706017601286
587,3,-1.92594870328955,7.736903245348239,-1.2842894928521496,-1.2378609765652344,-4.131890742683776,-3.9149162490132094,-2.2765567523907237,-2.937887424006305,-1.0669981915833655,-0.1378576946844266
588,1,-0.5197569166158356,7.509656441290891,-1.1809372762722323,-1.1034735124144368,-4.264327653114962,-3.602900217168736,-2.5033186066839104,-2.7153030691837388,-0.7968540165808501,-2.729619837064202
590,0,-1.087745362860258,4.400325590605048,-0.8187778998379209,-0.4361033145128068,-4.425275526259369,-3.3964699790509334,-2.869829088176404,-3.736237751893954,-1.8685956790259204,-1.0003706017601286
591,3,-0.652087626914962,4.185252277469992,-0.4480566687107888,-0.1463331725069416,-4.992624356482636,-3.286865844957435,-1.8975101404984505,-3.342641302935522,-1.4438951705947016,-2.09488073402064
592,1,-0.5197569166158356,3.1476870023157275,-0.4299937478324183,-0.2308147557275019,-5.2101910116988615,-2.9610843204660706,-3.235340072150973,-2.7153030691837388,-0.7968540165808501,-1.8483366409295876
594,0,-0.0581781501072845,2.6886851033929573,0.1369098707787054,-0.0171137628297133,-4.425275526259369,-2.721821487236335,-1.9238335038879213,-2.8150931675186217,-0.9599581013414454,-1.0003706017601286
595,3,0.1366770729368176,2.810154782068252,0.5375502720635952,-0.075054467849198,-5.5625180592173935,-3.286865844957435,-1.8975101404984505,-2.5382347303089,-1.0669981915833655,-0.873406797972423
596,1,0.6194555278456502,2.964592922157463,0.6309907662080275,-0.2308147557275019,-4.393997496111439,-2.3547478923842387,-3.558888098452673,-2.2400107565058454,-0.5528657757079543,-0.6315686748077824
598,0,0.8673693328441031,4.111135385841263,1.170679639143045,0.722004207265456,-4.425275526259369,-2.339956232455304,-3.598728513414046,-3.0453079125749887,-0.1293380845780063,-1.0003706017601286
599,3,1.2246817311334848,4.203611304847659,0.2456344130585222,0.884092764234104,-5.553523059029675,-2.027070654081601,-3.749328288608131,-2.937887424006305,0.2579871294982285,-0.1378576946844266
600,1,1.0686928893805985,4.267721616625753,1.4817776083749852,-0.2308147557275019,-5.471699664890802,-1.676044592918736,-3.775065151378445,-2.7153030691837388,0.4719029891300057,-0.6315686748077824
601,2,0.9885753308932524,3.4771329088038225,1.339353349725291,0.8212503191847187,-4.237861484418774,-1.6795635189367295,-3.869651580945974,-3.1430005019858207,0.709480796090183,-1.4283233652118716
602,0,-0.7763009638753797,2.7414654767870448,-0.1136866353121963,0.66846225724152,-4.425275526259369,-1.5151036805654234,-3.6112802928075776,-1.6450121604854329,0.9703311204376234,1.238389536131213
603,3,-0.48023362868087627,3.3892150788559707,0.2456344130585222,0.8196652618870924,-5.044674760386576,-1.9674445666573968,-1.8975101404984505,-1.7341242976427047,1.208992196490777,1.2008811035715474
604,1,0.8634668232026507,3.094566454858932,1.5246229335514936,0.7720653662493024,-4.393997496111439,-3.1764356161760325,-3.42493739959166,-1.54738441964473,1.4116578729679807,-0.6315686748077824
606,0,0.5364312840632752,1.5873887947002387,1.1273293705572511,-0.3790585541391145,-4.45766571089739,-3.3964699790509334,-3.026492182924394,-1.4850600089889778,1.6545435138619635,-1.0003706017601286
608,1,0.5704518286489655,1.6212028356982158,1.1470543759808152,0.40010318604091,-4.114426997650208,-3.1764356161760325,-1.8976416135331613,-2.7153030691837388,1.7777087292057985,1.8357745042136904
609,2,-0.689415693468333,1.525469038349779,0.80528154130866,0.2904579492836141,-4.068607510372099,-1.9751067644950009,-1.8702292900261128,-3.1430005019858207,1.8382964674691755,1.759979383956792
611,3,-0.48023362868087627,2.03914597644663,0.2456344130585222,-0.0272263815867767,-3.906987496286769,-2.27673267434634,-2.596820752065473,-1.9209883942238275,-1.0669981915833655,1.9407927971126189
612,1,-0.5197569166158356,1.6582671077601066,0.6047838470079736,0.0821083800632224,-4.393997496111439,-2.264941331221876,-2.5083964443110536,-1.9322418960889995,2.081785163785824,-0.6315686748077824
614,0,-0.7763009638753797,2.055534901053196,0.4610344414253073,-0.0679880757686088,-3.5883876842682607,-3.3964699790509334,-2.3887684805301848,-2.223913318072514,-0.5682604746546991,2.168290184131506
616,1,-0.7524181586934313,3.025713573332167,0.4551429834254211,-0.3568285442877721,-4.393997496111439,-3.1764356161760325,-1.8976416135331613,-2.364001366304428,2.203428551749279,2.0218885625444774
